The Juror|Brian Gibson|Demi Moore&&Alec Baldwin&&Joseph Gordon-Levitt&&Anne Heche&&James Gandolfini&&Lindsay Crouse&&Tony Lo Bianco&&Michael Constantine&&Matt Craven&&Todd Susman&&Michael Rispoli&&Julie Halston&&Frank Adonis&&Matthew Cowles&&Polly Adams&&Jack Gilpin&&Chuck Cooper&&Charle Landry&&Tom Signorelli&&Frances Foster&&Robin Moseley&&Rosemary De Angelis&&Joseph Perrino&&James Michael McCauley&&William Hill&&Randy Jurgensen&&Chuck Zito&&Steve Santosusso&&Peter Rini&&Gayle Scott&&Gary R. Wordham&&Anne Bobby&&Fiona Gallagher&&Luisa Huertas&&Daniel Martínez&&Melissa Murray&&Brett Barsky&&Denise Burse&&Jose Senteno&&Kalani Queypo&&Alejandro García&&Rauol Morales&&Marco Quazzo&&Jose Jara&&Al Cerullo&&Gary Tacon&&Robert Covarrubias&&Andy Davoli&&John Louis Fischer&&Todo Segalla&&Eddie Sicoli|Rob Cowan&&Patrick McCormick&&Irwin Winkler|George Dawes Green&&Ted Tally|USA|English|1996|Drama&&Romance&&Thriller|6155|5.3|118|When Annie Laird is selected as a juror in a big Mafia trial, she is forced by someone known as "The Teacher" to persuade the other jurors to vote "not guilty". He threatens to kill her son if she doesn't commit. When the trial is over, he can't let her go...::Thomas Meyer <i03a@zfn.uni-bremen.de>|http://ia.media-imdb.com/images/M/MV5BMTgwOTc5MjYzNl5BMl5BanBnXkFtZTcwMjYzMTYyMQ@@._V1._SX94_SY140_.jpg
Things to Do in Denver When You're Dead|Gary Fleder|Andy Garcia&&Christopher Lloyd&&William Forsythe&&Bill Nunn&&Treat Williams&&Jack Warden&&Steve Buscemi&&Fairuza Balk&&Gabrielle Anwar&&Christopher Walken&&Michael Nicolosi&&Bill Cobbs&&Marshall Bell&&Glenn Plummer&&Don Stark&&Harris Laskaway&&Willie Garson&&David Stratton&&Deborah Strang&&Sarah Trigger&&Jenny McCarthy&&Buddy Guy&&Ray Allison&&Scott Holt&&Greg Rzab&&Wiley Harker&&Joe Drago&&Chuck Bacino&&Don Cheadle&&Tommy 'Tiny' Lister&&Bill Long&&Cheree Jaeb&&Sarah Levy Arbess&&Larissa Michieli&&Larry Raben&&Lynn Applebaum&&Taylor Hayle&&Archie Smith&&Harriet Medin&&Bill Bolender&&Susan Merson&&Bill Erwin&&Nate Ingram&&Jacob Bergener&&Larry Curry Jr.&&Ruthay&&Selina Mathews&&Phil Boardman&&William Denis&&Danny Romo&&Steve Abbott&&Josh Charles|Marie Cantin&&Cathy Konrad&&Scott Rosenberg&&Bob Weinstein&&Harvey Weinstein&&Cary Woods|Scott Rosenberg|USA|English|1995|Crime&&Drama&&Romance|12242|6.6|115|Jimmy the Saint's business is videotaping the terminally-ill, so that they will be around to give 'Afterlife Advice' to their survivors. He hasn't been doing too well lately and has had to turn to loan-sharks to accomodate his failing business, as well as his expensive personal tastes. When an evil gangster-overlord buys up his note and demands a favor of Jimmy, in exchange for the interest that he can't afford, Jimmy capitulates. Jimmy is to scare someone for the gangster-overlord--really rough them up. Without giving too much away (spoiler), the scene goes down badly and Jimmy and his crew all end up with contracts on their heads for their trouble.::Tad Dibbern <DIBBERN_D@a1.mscf.upenn.edu>|http://ia.media-imdb.com/images/M/MV5BMTgxODc5NzYzNl5BMl5BanBnXkFtZTcwOTg0MjkxMQ@@._V1._SX100_SY136_.jpg
Antonia|Marleen Gorris|Willeke van Ammelrooy&&Els Dottermans&&Dora van der Groen&&Veerle van Overloop&&Esther Vriesendorp&&Carolien Spoor&&Thyrza Ravesteijn&&Mil Seghers&&Jan Decleir&&Elsie de Brauw&&Reinout Bussemaker&&Marina de Graaf&&Catherine ten Bruggencate&&Paul Kooij&&Fran Waller Zeper&&Leo Hogenboom&&Flip Filz&&Wimie Wilhelm&&Dirk Zeelenberg&&Ellen Dikker&&Jakob Beks&&Truus te Selle&&Filip Peeters&&Michael Pas&&Erik de Bruyn&&Petra Laseur&&Michel van Dousselaere&&Hans Man in 't Veld&&Johan Heldenbergh&&Victor Löw&&Igor Corbeau&&Carlo van Dam&&Aurelie Verstraeten&&Jeroen Huysmans&&Kristel Olejniejoh&&Gilles Robertino&&Daisy van Laer&&Dorien van Laer&&Gabriella Martinson&&Gilles van Durme&&Nicky Wolfs&&Jesse Tomballe&&Menno Tomballe&&Sarah de Ceuleer&&Tamara Maes&&Barbara Maes&&Ilse Dense&&Christophe de Laere&&Antoon Schotsaert&&Christophe Horemans&&Pieter Callens&&Jascha Vervoort&&Jenne Decleir&&Daniel Dailly&&Eddy Praet&&Adriaan Van den Hoof&&Cederic Missine&&Tine Vanhoucke&&Stijn Rabaey&&Charlene Pottevin&&Lineke Rijxman&&Gosewijn Zwanikken&&Manon Sodderland&&Margo Dames&&Hans Kesting&&Reinier Verhoef|Gerard Cornelisse&&Judy Counihan&&Hans De Weers&&Hans de Wolf&&Antonino Lombardo&&Margaret Matheson&&Bert Nijdam&&Wim Odé|Marleen Gorris|Netherlands&&Belgium&&UK|Dutch|1995|Comedy&&Drama&&Romance|4345|7.4|102|In an anonymous Dutch village, a sturdy, strong-willed matriarch looks back upon her life, the generations of family and friends gathered around her table, and ponders the cyclical nature of time.::Dawn M. Barclift|http://ia.media-imdb.com/images/M/MV5BMTgwNjkwOTQ5NV5BMl5BanBnXkFtZTcwNjc3ODAyMQ@@._V1._SX97_SY140_.jpg
Once Upon a Time... When We Were Colored|Tim Reid| Al Freeman Jr.&&Phylicia Rashad&&Leon&&Paula Kelly&&Salli Richardson-Whitfield&&Anna Maria Horsford&&Bernie Casey&&Isaac Hayes&&Willis Norwood Jr.&&Karen Malina White&&Damon Hines&&Iona Morris&&Phill Lewis&&Taj Mahal&&Polly Bergen&&Richard Roundtree&&Braxton Brown III&&Frank Hoyt Taylor&&Montrel Johnson&&Deionyos Llerena&&Ben Epps&&Tyrone Hicks&&Charles Earl Taylor Jr.&&Winston Hemingway&&Sean Bridgers&&Edward Allen&&Don Tilley&&George Hasenstaab&&Deji LaRay&&Angelo Pope&&Brandon Crawford&&Daphne Reid&&Ralph Wilcox&&Beatrice Bush&&David MacIntyre&&Tyhm Kennedy&&Darren Beatty&&David S. Lomax&&Carter Gaston&&Stan Kelly&&Ashanti Nailah Blaize&&Mark Britt&&Rick Warner&&Darren Law&&David Lenthall&&Ken Sprunt&&Sherita Starks&&Crystal R. Fox&&Joe Inscoe&&Nate Bynum&&Wayne Dehart&&Schree Tina Lewis&&Bobby Graham&&Jay Ellis&&Neil Ross|Michael Bennett&&Freddye Chapman&&Butch Lewis&&Paulette Millichap&&Tim Reid&&Clifton L. Taulbert|Clifton L. Taulbert&&Paul W. Cooper|USA|English|1995|Drama&&Romance|273|7.5|115|This film relates the story of a tightly connected Afro-American community informally called Colored Town where the inhabitants live and depend on each other in a world where racist oppression is everywhere, as told by a boy called Cliff who spent his childhood there. Despite this, we see the life of the community in all its joys and sorrows, of those that live there while others decide to leave for a better life north. For those remaining, things come to a serious situation when one prominent businessman is being muscled out by a white competitor using racist intimidation. In response, the community must make the decision of whether to submit meekly like they always have, or finally fight for their rights.::Kenneth Chisholm <kchishol@execulink.com>|http://ia.media-imdb.com/images/M/MV5BMTI4NDk2MDcyNV5BMl5BanBnXkFtZTcwMTQxNTMyMQ@@._V1._SX92_SY140_.jpg
Last Summer in the Hamptons|Henry Jaglom|Victoria Foyt&&Viveca Lindfors&&Jon Robin Baitz&&Melissa Leo&&Martha Plimpton&&Holland Taylor&&Ron Rifkin&&Brooke Smith&&Nick Gregory&&Andre Gregory&&Savannah Smith Boucher&&Diane Salinger&&Kristoffer Tabori&&Roddy McDowall&&Roscoe Lee Browne&&Henry Jaglom&&Arnold Leo&&Joseph Feury&&Barbara Flood&&Michael Emil&&Alexandra Styron&&Chris Knoblock&&Luis De la Garza&&Michele Fleischman&&Jorge Bosch&&Gregory Braun&&Rich Crooks&&Kat Elwynn Devlin&&Katrina Fried&&Megan Hughes&&Laurel Moglen&&Jeffrey Monte&&Sally Reed&&Lissa Townsend Rogers&&Alex Rubin&&Jeremy Workman&&Marilyn Arenas&&Sigalit Banai&&Barbara Bercu&&Amy Chanos&&Judith Bruce De La Huerta&&Peg De La Huerta&&Rafaela De La Huerta&&Natasha Tabori Fried&&Elaine Fruin&&Ecuaris Gonzales&&Garry Gross&&Lisa Horne&&Gary Lasdun&&Harvey Miller&&Raina Paris&&Chester A. Parker&&Evelyn B. Parker&&Gary Rabinowitz&&Lena Tabori&&Dorien Ross&&Lynne Sawyer&&Barbara Shulgasser&&Mark Shulgasser&&Linda Sunshine&&Matt Webber&&Jed Weissberg&&Charlene M. Wolner&&Sabrina Jaglom|Judith Wolinsky|Henry Jaglom&&Victoria Foyt|USA|English|1995|Comedy&&Drama|215|6.4|108|Filmed entirely on location in East Hampton, Long Island, "Last Summer in the Hamptons" concerns a large theatrical family spending the last weekend of their summer together at the decades-old family retreat which economic circumstances have forced them to put on the market. Victoria Foyt plays a young Hollywood actress whose visit wreaks havoc on the stellar group of family and friends - led by matriarch Viveca Lindfors and made up of an extraordinary mix of prominent New York actors, directors, and playwrights. In the course of a very unusual weekend, comic as well as serious situations arise, and the family's secrets - of which there are many - begin to unravel.::Rainbow|http://ia.media-imdb.com/images/M/MV5BMTY2OTM4MDI2OV5BMl5BanBnXkFtZTcwNTQxMTYxMQ@@._V1._SX78_SY140_.jpg
Angels and Insects|Philip Haas|Mark Rylance&&Kristin Scott Thomas&&Patsy Kensit&&Jeremy Kemp&&Douglas Henshall&&Annette Badland&&Chris Larkin&&Anna Massey&&Saskia Wickham&&Lindsay Thomas&&Michelle Sylvester&&Clare Lovell&&Jenny Lovell&&Oona Haas&&Angus Hodder&&Margaret Golder&&Paul Ready&&Naomi Gudge&&John Jenkins&&John Veasey&&Clare Redman&&Jack Turney&&Elizabeth Turney&&Nicky Turney&&Alice Maitland&&Hannah Maitland&&Vita Haas&&Pam Smitham&&Brett Harris&&Talkun Abdureheim&&Mark Ashman&&Daniel Belton&&Joy Constaninides&&Jason Davies&&Michael Fulwell&&Suzanne Gordon&&Bernadette Iglich&&Ming Yam Low&&Enrique Neyra&&Fuschia Peters&&Leesa Phillips&&Claudia Pottier&&Angelina Hereda Reza&&Marco De Santos&&Stephanie Smith&&Kenneth Tharp&&Andrew Titcombe&&Souli Yates&&Collette McDaid&&Angela Raynor&&Sharryn Arnold&&Kay Sarah Morgan&&Mark Boffin&&Paul James Parker&&Terry Askew&&Sarah Braker&&Lucy Thompson&&Catrina Cauchi&&Austin France&&Lorna Fielding&&Walter White&&Gareth Knapman&&Paula Askew&&Margaret Clarke&&Carmen Booton&&Marian Roseman Hayes&&Judith Clulow&&Richard Humphries&&Margaret Hussey&&Norman Hussey&&Valerie Middleton&&Laura Alice Needham&&Brian Pickin&&Richard Rawlinson&&Nicola Smitham&&Tracey Clarke&&Claire Brown&&Alan John Bannister&&Graham Glover&&Walter Lincoln&&Chris Treanor&&Iain Wright|Belinda Haas&&Joyce Herlihy&&Lindsay Law&&Kerry Orent|A.S. Byatt&&Belinda Haas&&Philip Haas|USA&&UK|English|1995|Drama&&Romance|2610|7.0|116|The movie is a study of an aristocratic family in the Victorian England. William Adamson, a young scientist, is introduced into the aristocratic family Alabaster by reverend Alabaster who is also fascinated by insects. William marries the older daughter of the family and studies the amounts of insects in the garden of the villa. His - for the aristocrats - strange behaviours reveal at the same time their own failures and passions.::Volker Boehm|http://ia.media-imdb.com/images/M/MV5BOTgwMTExNjk2M15BMl5BanBnXkFtZTcwNzQxNTEzMQ@@._V1._SX97_SY140_.jpg
White Squall|Ridley Scott|Jeff Bridges&&Caroline Goodall&&John Savage&&Scott Wolf&&Jeremy Sisto&&Ryan Phillippe&&David Lascher&&Eric Michael Cole&&Jason Marsden&&David Selby&&Julio Oscar Mechoso&&Zeljko Ivanek&&Balthazar Getty&&Ethan Embry&&Jordan Clarke&&Lizbeth MacKay&&Jill Larson&&James Medina&&James Rebhorn&&Nicole Ann Samuel&&Becky Ann Baker&&Camilla Overbye Roos&&Nathaniel Ives&&Chris Condon&&Andrew Hartley&&Peyton Thomas&&Jordan Scott&&Anja Clausen&&Nynne Christiansen&&Anita Weider&&Charlotte Anderson&&Emily Chittell&&Lene Kristensen&&Mette Hocke|Mimi Polk Gitlin&&Rocky Lang&&Terry Needham&&Todd Robinson&&Ridley Scott&&Nigel Wooll|Charles Gieg Jr&&Felix Sutton&&Todd Robinson|USA|English&&Danish|1996|Adventure&&Drama|7938|6.4|129|A true story about a group of American teenage boys who crew a school sailing ship to gain experience, discipline, or whatever their parents feel they lack. The voyage is a true adventure for them all but it has its downs as well as ups.::Rob Hartill&&"White Squall" is the true story of a ship school called the "Albatross." The school is run by the captain, Christopher "Skipper" Sheldon and his wife, Dr. Alice Sheldon. In the of 1960, the couple took aboard eight teenage boys from around the country for eight months of learning how to sail, be a crew, and respect one another. the crew goes through hard times and more laid-back times, but they must come together when a freak storm gets them in trouble in the middle of the ocean.::Jennifer Marsh <73677.235@compuserve.com>|http://ia.media-imdb.com/images/M/MV5BMTI5NjIzMTI5OV5BMl5BanBnXkFtZTcwMjY0MzAyMQ@@._V1._SX98_SY140_.jpg
Dunston Checks In|Ken Kwapis|Jason Alexander&&Faye Dunaway&&Eric Lloyd&&Rupert Everett&&Graham Sack&&Paul Reubens&&Glenn Shadix&&Nathan Davis&&Jennifer Bassey&&Judith Scott&&Bruce Beatty&&Danny Comden&&Steven Gilborn&&Lois De Banzie&&Natalie Core&&Eugenia Hamilton&&Michelle Bonilla&&Alexander Walters&&Toribio Prado&&Bree Turner&&Kevin Kraft&&Peter Siragusa&&Ernest Perry Jr.&&Frank Kopyc&&Lynne Marie Stewart&&Marceline Hugot&&Cynthia Martells&&Michael McCarty&&Katherine Olsen&&Cynthia Madvig&&Ken Martin&&Karen Maruyama&&Ray K. Morris&&Rita Minor&&Victoria Kemsley&&Ray Chang&&Nicholas Garr&&Roderick Bascom&&Paula Malcomson&&Toni Perrotta&&Jim Ishida&&Sunni Boswell&&Tracy Zahoryin&&Bob Bergen&&Frank Welker&&Sam&&Johnny Kim&&Gary Pike|Todd Black&&Jason Blumenthal&&John T. Kretchmer&&Rodney Liber&&Joe Wizan|John Hopkins&&John Hopkins&&Bruce Graham|USA|English&&French|1996|Comedy&&Adventure&&Family|3402|4.6|88|Robert's a beleaguered concierge of the luxury hotel owned by Mrs. Dubrow. She tells Robert an undercover reviewer is coming and to look sharp. If he does well he might get a promotion and some time off to take his sons, Brian and Kyle, on vacation. But then the villainous jewel-thief Rutledge checks in with his specially trained orangutan, Dunston. And when Dunston gets loose and tries to escape a life of crime with the help of Brian and Kyle, things go just a little lunatic.::Kathy Li&&The Majestic Hotel is a 5 star luxurious establishment, and Manager Robert Grant is devoted to keeping his guests happy. However his sons, Brian and Kyle are quite the opposite, troublesome and mischievous. Robert discovers for the chairman of the hotel that a Sixth star could be rewarded to the Majectic Hotel, if a representative is impressed, and this representative is an undercover guest of the Majestic Hotel. But then Lord Rutlidge and his well-trained Monkey, Dunston, check into the hotel. Dunston is trained as a jewel thief by his violent owner, Rutlidge, and Dunston attempts to escape a life of crime and with the help of Kyle and Brian, might just destroy the chances of the hotel becoming a 6-star.::Mekaeal Chaudary|http://ia.media-imdb.com/images/M/MV5BMTM2OTI4ODAxMl5BMl5BanBnXkFtZTcwODUzMzYyMQ@@._V1._SX99_SY140_.jpg
Black Sheep|Penelope Spheeris|Chris Farley&&David Spade&&Tim Matheson&&Christine Ebersole&&Gary Busey&&Grant Heslov&&Timothy Carhart&&Bruce McGill&&Michael Patrick Carter&&Boyd Banks&&David St. James&&Skip O'Brien&&Branden R. Morgan&&'Gypsy' Spheeris&&John Ashker&&William Howell&&Austin Kottke&&Toby Scott Ganger&&Dylan Lucas&&James Noah&&Chris Owen&&Jonathan Everett Lewis&&LaRita Shelby&&Karen Kahn&&Laura Weekes&&Tucker Smallwood&&Mark Arm&&Steve Neil Turner&&Matt Lukin&&Dan Peters&&Kevin P. Farley&&John Farley&&Patrick Pankhurst&&Luke Dickinson&&Fred Wolf&&Patricia Place&&Annie O'Donnell&&Kathleen O'Malley&&Jean Speegle Howard&&Drew Wilson&&Michelle Burkette&&Andrew Breymann&&Julie Benz&&Kathleen Card&&Lisa Gilbar&&Jimmy Workman|C.O. Erickson&&Lorne Michaels&&Dinah Minot&&Eric Newman&&Robert K. Weiss|Fred Wolf|USA|English|1996|Comedy|10556|5.6|87|Comedy about the prospective Washington State Governor Al Donnelly whose only stumbling block on the road to power is his embarrassing younger brother Mike. To keep him out of mischief, Al forces one of his aides, Steve Dodds to keep an eye on him during the election. However, this is easier said than done...::Jonathan Broxton <j.w.broxton@sheffield.ac.uk>|http://ia.media-imdb.com/images/M/MV5BMTc3MDM5OTc4Ml5BMl5BanBnXkFtZTcwNjk2NDMyMQ@@._V1._SX97_SY140_.jpg
Nick of Time|John Badham|Johnny Depp&&Courtney Chase&&Charles S. Dutton&&Christopher Walken&&Roma Maffia&&Marsha Mason&&Peter Strauss&&Gloria Reuben&&Bill Smitrovich&&G.D. Spradlin&&Yul Vazquez&&Edith Diaz&&Armando Ortega&&C.J. Bau&&Cynthena Sanders&&Dana Mackey&&Chris Jacobs&&Charles Carroll&&Miguel Nájera&&Jerry Tondo&&Lance Hunter Voorhees&&John Azevedo Jr.&&Lance August&&Peter Mackenzie&&Rick Zieff&&Tom Bradley&&Michael Chong&&Cynthia Noritake&&Holly Kuespert&&Pamela Dunlap&&Jan Speck&&Tom Lawrence&&Robert Buckingham&&Clark Johnson&&Antony Sandoval&&Isabel García Lorca&&Nicole Mancera&&Yolanda Gonzáles&&Antonette Saftler&&Teddy Beeler&&Alison Stuart&&Ray Uhler|John Badham&&D.J. Caruso&&Cammie Crier|Patrick Sheane Duncan|USA|English|1995|Crime&&Drama&&Thriller|14988|6.2|90|Gene Watson is a public accountant who arrives on a train at Union Station in Los Angeles, accompanied by his 6-year-old daughter Lynn. Because of his ordinary looks, he is approached by a pair of sinister people named Smith and Jones. Pretending to be cops, Smith and Jones kidnap Lynn and confront Gene with a simple choice -- kill California governor Eleanor Grant in 90 minutes or less, or Lynn will die. Watson is given a gun, six bullets, and a name tag, and he is told to go to the Westin Bonaventure Hotel and kill Eleanor, who is giving an afternoon speech. While Jones is watching Lynn in a van, Smith watches Watson in order to prevent Watson from alerting the authorities. Watson must quickly find some way to get himself and Lynn out of this seemingly impossible situation.::Todd Baldridge&&Gene Watson arrives home in Los Angeles, after attending his ex-wife's funeral, with his daughter. Soon, his daughter is kidnapped. He is given a gun, and the picture and itinerary of a person, and told that if he hasn't killed that person in one hour and fifteen minutes, his daughter will be killed. We then follow him through that time.::M Eklof <me@stonemarche.org>&&Gene Watson is an ordinary public accountant returning home from his ex-wife's funeral and is met by Mr Smith and Ms. Jones who kidnap his daughter and give him a gun, six bullets, a name-tag that will give him access to anywhere in a specific hotel, and the itinerary of Governor Grant and is informed that he must kill the Governor in 1 hour and 15 minutes or his daughter will die. The rest of the movie follows Mr. Watson as he desperately attempts to warn the Governor without the knowledge of the two and finds out that the conspiracy against her reaches all the way to those she trusts most.::Anonymous|http://ia.media-imdb.com/images/M/MV5BMjEyMTk0ODYzM15BMl5BanBnXkFtZTYwNzQ4Mjg5._V1._SX95_SY140_.jpg
The Journey of August King|John Duigan|Jason Patric&&Thandie Newton&&Larry Drake&&Sam Waterston&&Sarah-Jane Wylde&&Eric Mabius&&Muse Watson&&John Doman&&Andy Stahl&&Danny Nelson&&Collin Wilcox Paxton&&Dean Rader-Duval&&Billy Ray Reynolds&&Marlus Harding&&Lisa Roberts Gillan&&John Burnett Hall&&Roy Bush Laughter&&A. Duncan Shirley III&&Chase Conley&&E. George Betz&&Nesbitt Blaisdell&&Graham Paul&&Becky Vanselow&&Summer Vanselow&&Annie Vanselow&&Rich Valliere&&Mitch Mulkey&&Michael Flippo&&Kenneth Paul Jones&&Dale Dickey&&Terry Nienhuis&&Kirk Adcock&&Jon Huffman&&Lee Norris&&Andy Nichols&&John E. Davis&&Dean Whitworth&&Jerry Rushing&&George Lynch&&Blaque Fowler&&Keith Shepard&&Michael Mattison&&Elaine Stenett&&Larry Henderson&&Mark Joy&&Maya Angelou&&Pete Burris&&Kerry Wallum|Richard N. Gladstein&&Borden Mace&&Kerry Orent&&Sam Waterston&&Nick Wechsler&&Bob Weinstein&&Harvey Weinstein|John Ehle&&John Ehle|USA|English|1995|Drama|427|6.3|91|The Journey of August King is a multi-dimensional drama about a North Carolina farmer in 1815. August King, a widower, is on his way home as he does every year after selling his produce and purchasing the stock and goods he will need to survive the winter. On his journey, he comes upon a run-away slave, a young woman about 19 and August King must decide to violate the law and help this slave to freedom or else leave her to be hunted down and, ultimately, returned to her slave owner.::Joel Schesser <joelsd@aol.com>|http://ia.media-imdb.com/images/M/MV5BMjA2MTMxMDQyMV5BMl5BanBnXkFtZTcwMDEzMzcyMQ@@._V1._SX93_SY140_.jpg
Mary Reilly|Stephen Frears|Julia Roberts&&John Malkovich&&George Cole&&Michael Gambon&&Kathy Staff&&Glenn Close&&Michael Sheen&&Bronagh Gallagher&&Linda Bassett&&Henry Goodman&&Ciarán Hinds&&Sasha Hanau&&Moya Brady&&Emma Griffiths Malin&&David Ross&&Tim Barlow&&Isabella Marsh&&Wendy Nottingham&&Richard Leaf&&Stephen Boxer&&Bob Mason&&Ellie Crockett&&Robbi Stevens&&Kadamba Simmons&&Evelyn Doggart&&Pui Fan Lee&&Mimi Potworowska&&Samantha Hones&&Julia Hagen&&Harry Fielder|Norma Heyman&&Lynn Pleshette&&Iain Smith&&Nancy Graham Tanen&&Ned Tanen|Valerie Martin&&Christopher Hampton|USA|English|1996|Drama&&Horror&&Thriller|6517|5.5|108|We are somewhere in England in the 19th century. A Pretty housemaid works in a nice house, which is Dr. Jekyll's house. Mary Reilly think she found her best job, because she is poor and the doctor is well-known and rich. The film tells the 'Dr. Jekyll and Mr. Hyde' story as a woman sees the two men, one of them is good and the other is evil. And she loves them ...::Kornel Osvart <kornelo@alphanet.hu>&&Mary Reilly is a lonely servant in the home of Dr Henry Jekyll, devoted to her position and her master. Slowly, a gradual friendship between Mary and the doctor begins as well as a growing attraction. However, Mary's quiet presence is thrown upside down when she meets Henry Jekyll's assistant, the handsome but enigmatic Edward Hyde. Although initially repelled, Mary soon finds herself drawn towards his passionate nature. But Edward Hyde is not all he seems...::Psyche-8 <whistlingfish@hotmail.com>|http://ia.media-imdb.com/images/M/MV5BMTcxODgwNTM5MF5BMl5BanBnXkFtZTcwNTM0MjMyMQ@@._V1._SX98_SY140_.jpg
Vampire in Brooklyn|Wes Craven|Eddie Murphy&&Angela Bassett&&Allen Payne&&Kadeem Hardison&&John Witherspoon&&Zakes Mokae&&Joanna Cassidy&&Simbi Khali&&Messiri Freeman&&Kelly Cinnante&&Jsu Garcia&&W. Earl Brown&&Ayo Adeyemi&&Troy Curvey Jr.&&Vickilyn Reynolds&&William Blount&&Joe Costanza&&John LaMotta&&Marcelo Tubert&&Nick DeMauro&&Jerry Hall&&Mark Haining&&Wendy Robie&&Alyse Mandel&&Larry Paul Marshall&&Vince Micelli&&Oren Waters&&Carlton Davis&&Clive Ross&&Michael Hyde&&Maxine Waters Willard&&Josef Powell&&Roy Galloway&&Carmen Carter&&Julie Waters Tillman&&Carmen Twillie&&Ray Combs&&Andrew DePalma&&Mitch Pileggi&&Ken Tipton|Stuart M. Besser&&Dixie J. Capp&&Jeffrey Fenner&&Mark Lipsky&&Marianne Maddalena&&Eddie Murphy&&Ray Murphy Jr.|Eddie Murphy&&Vernon Lynch&&Charles Q. Murphy&&Charles Q. Murphy&&Michael Lucker&&Chris Parker|USA|English|1995|Comedy&&Horror&&Romance|7738|4.3|100|Maximillian is the only survivor from a race of vampires on a Caribbean Island, and as a vampire, he must find a mate to keep the line from ending. He knows that a child had been born to a woman who had a vampire father, and he searches for her in Brooklyn. Rita's mother, who has died in an asylum, was that woman and Rita has nightmares that she does not understand. Not knowing that she is part vampire, Max woos her and attempts to bring her to her blood sucking destiny. Even though Rita has strange dreams and actions, Justice, her partner, has feelings for her and does not want her involved with this stranger Max. But it is Rita who must decide her destiny.::Tony Fontana <tony.fontana@spacebbs.com>|http://ia.media-imdb.com/images/M/MV5BMTI1MTQ3NzE0MV5BMl5BanBnXkFtZTcwNDAwNzIyMQ@@._V1._SX98_SY140_.jpg
Beautiful Girls|Ted Demme|Matt Dillon&&Noah Emmerich&&Annabeth Gish&&Lauren Holly&&Timothy Hutton&&Rosie O'Donnell&&Max Perlich&&Martha Plimpton&&Natalie Portman&&Michael Rapaport&&Mira Sorvino&&Uma Thurman&&Pruitt Taylor Vince&&Anne Bobby&&Richard Bright&&Sam Robards&&David Arquette&&Adam LeFevre&&John Carroll Lynch&&Sarah Katz&&Camille D'Ambrose&&Martin Ruben&&Tom Gibis&&Allison Levine&&Earl R. Burt&&Greg Dulli&&Trent Nicholas Thompson&&Nicole Ranallo&&Joyce Lacey&&Matthew Nathan Castens&&Anne W. Erickson&&Oliver Osterberg&&Sterling Robson&&Edward Kaspszak&&John Scurti&&Herbie Ade&&Ben Gooding&&Frank Anello&&Lucky Bernard the Saint&&Tammara Melloy&&Rachel Oliva&&Tomas Settell|Alan C. Blomquist&&Cathy Konrad&&Scott Rosenberg&&Joel Stillerman&&Bob Weinstein&&Harvey Weinstein&&Cary Woods|Scott Rosenberg|USA|English|1996|Drama&&Comedy&&Romance|14846|7.1|112|Beautiful Girls is about a group of small-town friends joining up for their first high school reunion. They find themselves evaluating their lives and their relationships. It's about growing up and facing reality.::Leo <mleonar1@ic3.ithaca.edu>&&Pianist Willie Conway returns to his snowy home town to attend a high school reunion. Willie reunites with his old friends, Tommy "Birdman" Rowland, Michael "Mo" Morris and Paul Kirkwood. Willie finds that two of his old high school buddies have all got problems with their relationships, Tommy, is having a affair with former high school girlfriend Darian Smalls who is now married and Tommy has a girlfriend named Sharon Cassidy and Paul is angry that his former girlfriend Jan broke up with him because he won't commit and has tons of posters of supermodels on his bedroom wall. As Willie waits for his girlfriend Tracey to arrive, Willie finds himself having a crush on Marty, his 13-year old next-door neighbor and Willie, Tommy, Michael and Paul find themselves falling for Andrea, who is also visiting.::Daniel Williamson&&In this romantic drama a group of high school buddies re-unite for their high school reunion in the small town where they grew up. They deal with the life challenges of finding women to love and be loved by, committing to a relationship, and getting past their childhood dreams and desires to deal with reality and appreciate life.::Gustaf Molin <gustaf.molin@usa.net>|http://ia.media-imdb.com/images/M/MV5BMjE2ODQ0NjYxOV5BMl5BanBnXkFtZTcwNDkyNTMyMQ@@._V1._SX98_SY140_.jpg
